_id,type,item,employee,createdAt,updatedAt,__v
66c47529e00fb7aa52581bb9,true,65e87b69cb7a1ff3d9a824b0,65d355d1aa745e2e9069b7fc,2024-08-20T10:51:21.560Z,2024-08-21T13:06:56.268Z,0
66c5d2866fb0905f956b1bd8,true,6699559dbde8fadf674abf17,65d354300148a75f36826aab,2024-08-21T11:41:58.233Z,2024-08-21T16:48:33.434Z,0
66c5f4576fb0905f956b8d34,true,668d837abde8fadf6747ef8d,65d7474a1e6baf67e051c807,2024-08-21T14:06:15.315Z,2024-08-21T14:14:58.822Z,0
66c5f4bf6fb0905f956b8d5c,true,65e87b69cb7a1ff3d9a824be,65d7474a1e6baf67e051c807,2024-08-21T14:07:59.061Z,2024-08-21T16:48:55.036Z,0
66c5f6766fb0905f956b9ddb,true,65e87b66cb7a1ff3d9a823f4,65d7474a1e6baf67e051c807,2024-08-21T14:15:18.389Z,2024-08-22T15:07:52.375Z,0
66c61a54c6f2db25b1a4865e,true,6683017219bd4abe51f18249,65d354190148a75f36826a85,2024-08-21T16:48:20.317Z,2024-08-26T10:41:02.899Z,0
66c61a87c6f2db25b1a486c5,true,65e87b6acb7a1ff3d9a824f6,65d7474a1e6baf67e051c807,2024-08-21T16:49:11.701Z,2024-08-22T17:54:29.374Z,0
66c74de9c6f2db25b1a67635,true,66bb9736d2f65f69d1a424be,65d7474a1e6baf67e051c807,2024-08-22T14:40:41.667Z,2024-08-22T16:21:19.871Z,0
66c76591c6f2db25b1a6c226,true,66bb9736d2f65f69d1a424be,65d353fe0148a75f36826a64,2024-08-22T16:21:37.225Z,2024-08-23T11:00:52.479Z,0
66c76a77c6f2db25b1a6d020,true,65e87b66cb7a1ff3d9a823ec,65d354300148a75f36826aab,2024-08-22T16:42:31.947Z,2024-08-26T10:41:02.930Z,0
66c76a82c6f2db25b1a6d042,true,65e87b67cb7a1ff3d9a8240e,65d354300148a75f36826aab,2024-08-22T16:42:42.378Z,2024-08-26T10:41:02.929Z,0
66c76eaec6f2db25b1a6dd92,true,65e87b6acb7a1ff3d9a82510,65d354300148a75f36826aab,2024-08-22T17:00:30.210Z,2024-08-26T10:41:03.189Z,0
66c797adc6f2db25b1a75c2a,true,65e87b66cb7a1ff3d9a823cc,65d354370148a75f36826aba,2024-08-22T19:55:25.119Z,2024-08-22T20:04:05.729Z,0
66c799c1c6f2db25b1a7653a,true,65e87b6bcb7a1ff3d9a82570,65d354370148a75f36826aba,2024-08-22T20:04:17.594Z,2024-08-26T10:41:19.904Z,0
66c8682ec6f2db25b1a7ec26,true,65e87b66cb7a1ff3d9a823f2,65d3542b0148a75f36826aa1,2024-08-23T10:45:02.736Z,2024-08-23T10:52:46.192Z,0
66c86a10c6f2db25b1a80055,true,65e87b66cb7a1ff3d9a823f2,65d3542b0148a75f36826aa1,2024-08-23T10:53:04.268Z,2024-08-30T10:47:34.980Z,0
66c8b91349a8d3e5e0914f0f,true,668be64ebde8fadf67469f3f,65d3542d0148a75f36826aa6,2024-08-23T16:30:11.906Z,2024-09-04T18:45:34.195Z,0
66ccda670ad0ecdcf476a8aa,true,65e87b6acb7a1ff3d9a8252e,65d354370148a75f36826aba,2024-08-26T19:41:27.162Z,2024-08-27T10:37:35.764Z,0
66cce7ff0ad0ecdcf476d387,true,65e87b6bcb7a1ff3d9a82558,65d354090148a75f36826a6f,2024-08-26T20:39:27.159Z,2024-08-26T21:00:06.525Z,0
66cdf5d80ad0ecdcf47766e2,true,65e87b6acb7a1ff3d9a8252c,65d354090148a75f36826a6f,2024-08-27T15:50:48.275Z,2024-08-27T16:03:36.205Z,0
66cdf5d80ad0ecdcf47766e6,true,65e87b6acb7a1ff3d9a8252a,65d354090148a75f36826a6f,2024-08-27T15:50:48.279Z,2024-08-27T16:03:36.331Z,0
66cdf5d80ad0ecdcf47766e4,true,65e87b6acb7a1ff3d9a8252e,65d354090148a75f36826a6f,2024-08-27T15:50:48.278Z,2024-08-27T16:03:36.595Z,0
66cdf5d80ad0ecdcf47766e8,true,65e87b66cb7a1ff3d9a823d0,65d354090148a75f36826a6f,2024-08-27T15:50:48.444Z,2024-08-27T16:03:36.202Z,0
66cf41d50ad0ecdcf477a98c,true,660bdc5569f57858b25b403c,65d354090148a75f36826a6f,2024-08-28T15:27:17.968Z,2024-08-28T17:37:46.978Z,0
66cf603e0ad0ecdcf477b7b7,true,65e87b6bcb7a1ff3d9a82560,65d354370148a75f36826aba,2024-08-28T17:37:02.483Z,2024-08-29T11:32:57.580Z,0
66cf6ad90ad0ecdcf477bf5b,true,65e87b6acb7a1ff3d9a824f6,65d355c2aa745e2e9069b7ee,2024-08-28T18:22:17.713Z,2024-08-29T12:02:24.579Z,0
66cf819c0ad0ecdcf477c564,true,66853fe4644aafff5a10a073,65d355d1aa745e2e9069b7fc,2024-08-28T19:59:24.884Z,2024-08-29T13:04:02.338Z,0
66d052b22537cfd91d21de8b,true,65e87b69cb7a1ff3d9a824b0,65d354090148a75f36826a6f,2024-08-29T10:51:30.186Z,2024-08-29T11:29:35.659Z,0
66d052b22537cfd91d21de8d,true,660bdc5569f57858b25b403c,65d354090148a75f36826a6f,2024-08-29T10:51:30.192Z,2024-08-29T11:29:35.656Z,0
66d052e92537cfd91d21dea8,true,65e87b68cb7a1ff3d9a8245c,65d355d1aa745e2e9069b7fc,2024-08-29T10:52:25.449Z,2024-08-29T13:03:31.577Z,0
66d07169ae74912c765a3b0b,true,66a1292eaffe4f371ee44fe1,65d355d1aa745e2e9069b7fc,2024-08-29T13:02:33.039Z,2024-08-29T13:03:00.886Z,0
66d0828cae74912c765a5b9e,true,65e87b6acb7a1ff3d9a824ee,65d354090148a75f36826a6f,2024-08-29T14:15:40.947Z,2024-08-29T19:17:22.722Z,0
66d1a339ae74912c765a87d9,true,65e87b66cb7a1ff3d9a823ee,65d7474a1e6baf67e051c807,2024-08-30T10:47:21.660Z,2024-09-02T12:56:18.819Z,0
66d1a339ae74912c765a87db,true,65e87b66cb7a1ff3d9a82406,65d7474a1e6baf67e051c807,2024-08-30T10:47:21.663Z,2024-09-02T12:56:19.185Z,0
66d1a9edae74912c765a8e8f,true,6683017219bd4abe51f18249,65d7474a1e6baf67e051c807,2024-08-30T11:15:57.690Z,2024-08-30T12:25:17.174Z,0
66d1a9eeae74912c765a8e91,true,66bb9736d2f65f69d1a424be,65d7474a1e6baf67e051c807,2024-08-30T11:15:58.041Z,2024-08-30T11:40:06.910Z,0
66d1af24ae74912c765a8ef4,true,65e87b6bcb7a1ff3d9a82562,65d7474a1e6baf67e051c807,2024-08-30T11:38:12.462Z,2024-08-30T12:25:17.175Z,0
66d1af24ae74912c765a8ef6,true,65e87b6acb7a1ff3d9a82526,65d7474a1e6baf67e051c807,2024-08-30T11:38:12.465Z,2024-08-30T12:25:17.179Z,0
66d1af24ae74912c765a8ef8,true,65e87b6acb7a1ff3d9a82512,65d7474a1e6baf67e051c807,2024-08-30T11:38:12.466Z,2024-08-30T12:25:17.172Z,0
66d1af24ae74912c765a8efb,true,65e87b6acb7a1ff3d9a82532,65d7474a1e6baf67e051c807,2024-08-30T11:38:12.831Z,2024-08-30T12:25:17.545Z,0
66d1bb67ae74912c765aa00e,true,65e87b6acb7a1ff3d9a824f6,65d7474a1e6baf67e051c807,2024-08-30T12:30:31.945Z,2024-08-30T12:59:33.647Z,0
66d1cffeae74912c765aa7b1,true,66bb9736d2f65f69d1a424be,65d7474a1e6baf67e051c807,2024-08-30T13:58:22.277Z,2024-08-30T14:07:50.156Z,0
66d221b1515b5eecdb433d25,true,66bb9736d2f65f69d1a424be,65d7474a1e6baf67e051c807,2024-08-30T19:46:57.567Z,2024-08-30T19:52:06.146Z,0
66d222f1515b5eecdb433dce,true,65e87b6bcb7a1ff3d9a82552,65d355d1aa745e2e9069b7fc,2024-08-30T19:52:17.361Z,2024-08-30T20:13:32.244Z,0
66d222f1515b5eecdb433dd2,true,65e87b66cb7a1ff3d9a823d0,65d355d1aa745e2e9069b7fc,2024-08-30T19:52:17.723Z,2024-08-30T20:13:32.247Z,0
66d223ae515b5eecdb433e04,true,65e87b6bcb7a1ff3d9a82572,65d354370148a75f36826aba,2024-08-30T19:55:26.898Z,2024-08-30T20:05:46.255Z,0
66d223ae515b5eecdb433e06,true,6683017219bd4abe51f18249,65d354370148a75f36826aba,2024-08-30T19:55:26.901Z,2024-08-30T20:05:46.258Z,0
66d22456515b5eecdb433e3a,true,65e87b6bcb7a1ff3d9a82558,65d355d1aa745e2e9069b7fc,2024-08-30T19:58:14.169Z,2024-08-30T20:13:32.240Z,0
66d22456515b5eecdb433e3c,true,65e87b66cb7a1ff3d9a823f8,65d355d1aa745e2e9069b7fc,2024-08-30T19:58:14.172Z,2024-08-30T20:13:32.245Z,0
66d5ac92515b5eecdb438a6f,true,66cc84ad0ad0ecdcf4757ca8,65d7474a1e6baf67e051c807,2024-09-02T12:16:18.529Z,2024-09-02T12:56:18.829Z,0
66d5ac92515b5eecdb438a71,true,65e87b6bcb7a1ff3d9a8255a,65d7474a1e6baf67e051c807,2024-09-02T12:16:18.540Z,2024-09-02T12:56:18.838Z,0
66d5ac92515b5eecdb438a73,true,66cc84df0ad0ecdcf4757cb0,65d7474a1e6baf67e051c807,2024-09-02T12:16:18.593Z,2024-09-02T12:56:18.831Z,0
66d5becd515b5eecdb43d4f8,true,65e87b66cb7a1ff3d9a823ee,65d7474a1e6baf67e051c807,2024-09-02T13:34:05.787Z,2024-09-03T10:26:38.973Z,0
66d5becd515b5eecdb43d4fa,true,65e87b6acb7a1ff3d9a8252a,65d7474a1e6baf67e051c807,2024-09-02T13:34:05.790Z,2024-09-03T10:26:38.984Z,0
66d5becd515b5eecdb43d4fe,true,65e87b6acb7a1ff3d9a8252e,65d7474a1e6baf67e051c807,2024-09-02T13:34:05.938Z,2024-09-03T10:26:38.982Z,0
66d6e9df515b5eecdb459c68,true,65e87b66cb7a1ff3d9a823f2,65d3542b0148a75f36826aa1,2024-09-03T10:50:07.857Z,2024-09-05T10:45:15.782Z,0
66d6f2ab515b5eecdb45b356,true,65e87b6acb7a1ff3d9a8252a,65d7474a1e6baf67e051c807,2024-09-03T11:27:39.635Z,2024-09-03T11:43:03.669Z,0
66d6f2ab515b5eecdb45b35a,true,65e87b68cb7a1ff3d9a8245c,65d7474a1e6baf67e051c807,2024-09-03T11:27:39.638Z,2024-09-03T11:43:03.651Z,0
66d6f2ab515b5eecdb45b358,true,65e87b66cb7a1ff3d9a823ee,65d7474a1e6baf67e051c807,2024-09-03T11:27:39.637Z,2024-09-03T11:43:03.659Z,0
66d71c9e515b5eecdb465973,true,65e87b6bcb7a1ff3d9a8255a,65d7474a1e6baf67e051c807,2024-09-03T14:26:38.036Z,2024-09-06T14:11:22.841Z,0
66d72661515b5eecdb467c03,true,65e87b66cb7a1ff3d9a823d0,65d7474a1e6baf67e051c807,2024-09-03T15:08:17.272Z,2024-09-06T20:30:48.494Z,0
66d74f36515b5eecdb4719b3,true,660d2f7eac7a02b477551278,65d355d1aa745e2e9069b7fc,2024-09-03T18:02:30.959Z,2024-09-03T18:11:45.398Z,0
66d74f36515b5eecdb4719b5,true,65e87b67cb7a1ff3d9a8240e,65d355d1aa745e2e9069b7fc,2024-09-03T18:02:30.986Z,2024-09-03T18:11:45.402Z,0
66d74f37515b5eecdb4719b9,true,66bb9736d2f65f69d1a424be,65d355d1aa745e2e9069b7fc,2024-09-03T18:02:31.327Z,2024-09-03T18:11:45.453Z,0
66d7555e515b5eecdb473dad,true,65e87b6bcb7a1ff3d9a82558,65d355d1aa745e2e9069b7fc,2024-09-03T18:28:46.190Z,2024-09-09T13:50:29.489Z,0
66d98bc3515b5eecdb4ac0bd,true,65e87b66cb7a1ff3d9a823f2,65d354090148a75f36826a6f,2024-09-05T10:45:23.322Z,2024-09-06T14:05:25.184Z,0
66d98e00515b5eecdb4adce6,true,65e87b66cb7a1ff3d9a823ce,65d354370148a75f36826aba,2024-09-05T10:54:56.410Z,2024-09-06T14:09:56.437Z,0
66d9f73086b37c023d38051a,true,669e92dfbde8fadf674ea964,65d355d1aa745e2e9069b7fc,2024-09-05T18:23:44.859Z,2024-09-06T20:20:28.975Z,0
66da113a1ab1e915d1153552,true,669e93e4bde8fadf674ea9e2,65d353fe0148a75f36826a64,2024-09-05T20:14:50.833Z,2024-09-05T20:18:11.152Z,0
66dadc1c01d2c895ec455dfd,true,65e87b68cb7a1ff3d9a8245e,65d354370148a75f36826aba,2024-09-06T10:40:28.240Z,2024-09-06T20:20:28.978Z,0
66db0bea2dd63f808c1efb94,true,66853fe4644aafff5a10a073,65d354090148a75f36826a6f,2024-09-06T14:04:26.528Z,2024-09-06T20:29:51.621Z,0
66db0f6c2dd63f808c1f1405,true,66a3f42baf9e4dcbc173cd36,65d355d1aa745e2e9069b7fc,2024-09-06T14:19:24.387Z,2024-09-06T14:33:24.565Z,0
66db67ec2dd63f808c206bac,true,65e87b66cb7a1ff3d9a823f4,65d7474a1e6baf67e051c807,2024-09-06T20:37:00.147Z,2024-09-06T20:50:50.159Z,0
66e0349b63f404c3c03b656b,true,66d85fef515b5eecdb486666,65d355c2aa745e2e9069b7ee,2024-09-10T11:59:23.474Z,2024-09-20T18:03:26.860Z,0
66e075d163f404c3c03c9615,true,65e87b66cb7a1ff3d9a82406,65d355c2aa745e2e9069b7ee,2024-09-10T16:37:37.144Z,2024-09-10T19:01:29.631Z,0
66e075d163f404c3c03c9617,true,65e87b6bcb7a1ff3d9a8255a,65d355c2aa745e2e9069b7ee,2024-09-10T16:37:37.148Z,2024-09-10T19:01:29.596Z,0
66e0973d63f404c3c03d2da9,true,65e87b66cb7a1ff3d9a823cc,65d355d1aa745e2e9069b7fc,2024-09-10T19:00:13.568Z,2024-09-10T20:10:42.914Z,0
66e0973d63f404c3c03d2dab,true,65e87b68cb7a1ff3d9a8245c,65d355d1aa745e2e9069b7fc,2024-09-10T19:00:13.572Z,2024-09-10T20:10:42.919Z,0
66e0a3c863f404c3c03d5aa3,true,6683017219bd4abe51f18249,65d355d1aa745e2e9069b7fc,2024-09-10T19:53:44.913Z,2024-09-10T20:10:42.920Z,0
66e0a70a63f404c3c03d6afd,true,65e87b66cb7a1ff3d9a823fe,65d355d1aa745e2e9069b7fc,2024-09-10T20:07:38.413Z,2024-09-11T14:52:58.570Z,0
66e18c3c63f404c3c03ee882,true,65e87b66cb7a1ff3d9a82406,65d355c2aa745e2e9069b7ee,2024-09-11T12:25:32.510Z,2024-09-16T13:16:20.652Z,0
66e1a0d263f404c3c03f6d70,true,65e87b66cb7a1ff3d9a823cc,65d355d1aa745e2e9069b7fc,2024-09-11T13:53:22.187Z,2024-09-11T14:52:58.566Z,0
66e1a0d263f404c3c03f6d72,true,6683017219bd4abe51f18249,65d355d1aa745e2e9069b7fc,2024-09-11T13:53:22.189Z,2024-09-11T14:52:58.569Z,0
66e1c39563f404c3c03ffecc,true,65e87b66cb7a1ff3d9a823d0,65d355c2aa745e2e9069b7ee,2024-09-11T16:21:41.988Z,2024-09-30T11:14:09.076Z,0
66e1ca0163f404c3c04010ee,true,6699559dbde8fadf674abf17,65d355d1aa745e2e9069b7fc,2024-09-11T16:49:05.112Z,2024-09-11T17:03:01.132Z,0
66e1ca0163f404c3c04010f0,true,65e87b6bcb7a1ff3d9a8255a,65d355d1aa745e2e9069b7fc,2024-09-11T16:49:05.119Z,2024-09-30T11:13:56.693Z,0
66e1ca0163f404c3c04010f2,true,65e87b66cb7a1ff3d9a823fe,65d355d1aa745e2e9069b7fc,2024-09-11T16:49:05.124Z,2024-09-12T18:05:11.690Z,0
66e1ca0163f404c3c04010f6,true,65e87b6bcb7a1ff3d9a82562,65d355d1aa745e2e9069b7fc,2024-09-11T16:49:05.504Z,2024-09-11T17:03:01.131Z,0
66e1cd5063f404c3c040208b,true,66bde2e3e00fb7aa5251c591,65d355d1aa745e2e9069b7fc,2024-09-11T17:03:12.038Z,2024-09-12T18:04:01.663Z,0
66e1cd5063f404c3c040208d,true,65e87b6bcb7a1ff3d9a82560,65d355d1aa745e2e9069b7fc,2024-09-11T17:03:12.054Z,2024-09-12T14:05:15.586Z,0
66e1e33a63f404c3c0408c30,true,6674835636f4d1e9c10f8e2c,65d355c2aa745e2e9069b7ee,2024-09-11T18:36:42.881Z,2024-09-19T12:15:09.387Z,0
66e1e33a63f404c3c0408c32,true,65e87b6acb7a1ff3d9a82520,65d355c2aa745e2e9069b7ee,2024-09-11T18:36:42.883Z,2024-09-11T19:32:37.727Z,0
66e1e33a63f404c3c0408c34,true,65e87b68cb7a1ff3d9a8245a,65d355c2aa745e2e9069b7ee,2024-09-11T18:36:42.884Z,2024-09-16T13:16:20.638Z,0
66e1f05d63f404c3c040be9d,true,65e87b6acb7a1ff3d9a82522,65d355c2aa745e2e9069b7ee,2024-09-11T19:32:45.899Z,2024-09-16T13:16:20.657Z,0
66e2f56b63f404c3c042bfbb,true,6683017219bd4abe51f18249,65d355d1aa745e2e9069b7fc,2024-09-12T14:06:35.918Z,2024-09-16T13:20:02.611Z,0
66e2f56b63f404c3c042bfbe,true,65e87b6acb7a1ff3d9a82510,65d355d1aa745e2e9069b7fc,2024-09-12T14:06:35.933Z,2024-09-12T18:03:00.888Z,0
66e2f56b63f404c3c042bfc0,true,65e87b6bcb7a1ff3d9a82562,65d355d1aa745e2e9069b7fc,2024-09-12T14:06:35.935Z,2024-09-12T18:03:01.251Z,0
66e32da163f404c3c043b1db,true,65e87b6bcb7a1ff3d9a82554,65d355d1aa745e2e9069b7fc,2024-09-12T18:06:25.412Z,2024-09-16T13:19:10.729Z,0
66e349e063f404c3c04444da,true,66d056122537cfd91d21dfdb,65d355c2aa745e2e9069b7ee,2024-09-12T20:06:56.458Z,2024-09-13T10:47:43.821Z,0
66e4533363f404c3c0455b9e,true,65e87b6bcb7a1ff3d9a82562,65d354300148a75f36826aab,2024-09-13T14:58:59.281Z,2024-09-16T13:19:10.644Z,0
66e4680e63f404c3c045a7e3,true,65e87b6acb7a1ff3d9a82520,65d354370148a75f36826aba,2024-09-13T16:27:58.761Z,2024-09-16T13:19:10.626Z,0
66e46d4763f404c3c045bc35,true,65e87b6bcb7a1ff3d9a82572,65d354190148a75f36826a85,2024-09-13T16:50:15.428Z,2024-09-16T13:14:37.822Z,0
66e47f2363f404c3c0460015,true,65e87b67cb7a1ff3d9a82442,65d355c2aa745e2e9069b7ee,2024-09-13T18:06:27.323Z,2024-09-16T13:14:37.465Z,0
66e4926563f404c3c0464b87,true,65e87b66cb7a1ff3d9a823fe,65d354090148a75f36826a6f,2024-09-13T19:28:37.966Z,2024-09-16T13:14:37.569Z,0
66e4a1f463f404c3c0468c6c,true,66bb9736d2f65f69d1a424be,65d354090148a75f36826a6f,2024-09-13T20:35:00.130Z,2024-09-16T13:14:37.463Z,0
66e82f190b1b80db4ec437e2,true,65e87b69cb7a1ff3d9a8249e,65d355d1aa745e2e9069b7fc,2024-09-16T13:14:01.594Z,2024-09-16T13:19:10.592Z,0
66e95f4fd69ba29408d1841c,true,65e87b6acb7a1ff3d9a82524,65d354090148a75f36826a6f,2024-09-17T10:51:59.428Z,2024-09-23T11:05:27.857Z,0
66e95f5ed69ba29408d1845d,true,669e93e4bde8fadf674ea9e2,65d7474a1e6baf67e051c807,2024-09-17T10:52:14.077Z,2024-09-17T10:56:48.826Z,0
66e9b604d69ba29408d3475a,true,65e87b67cb7a1ff3d9a82442,65d354090148a75f36826a6f,2024-09-17T17:01:56.472Z,2024-09-19T18:10:00.001Z,0
66e9be29d69ba29408d367dc,true,66bb9736d2f65f69d1a424be,65d7474a1e6baf67e051c807,2024-09-17T17:36:41.988Z,2024-09-19T19:43:16.930Z,0
66eab1bfd69ba29408d4cc2a,true,65e87b6bcb7a1ff3d9a82562,65d7474a1e6baf67e051c807,2024-09-18T10:55:59.809Z,2024-09-19T11:59:16.112Z,0
66eab1bfd69ba29408d4cc2c,true,65e87b6bcb7a1ff3d9a82560,65d7474a1e6baf67e051c807,2024-09-18T10:55:59.813Z,2024-09-19T11:59:16.115Z,0
66eabaa6d69ba29408d4ebc8,true,65e87b69cb7a1ff3d9a824b0,65d355d1aa745e2e9069b7fc,2024-09-18T11:33:58.501Z,2024-09-18T13:09:15.803Z,0
66eabaa6d69ba29408d4ebca,true,660bdc5569f57858b25b403c,65d355d1aa745e2e9069b7fc,2024-09-18T11:33:58.502Z,2024-09-18T13:09:15.806Z,0
66eb146dd69ba29408d649b7,true,65e87b68cb7a1ff3d9a8245a,65d354090148a75f36826a6f,2024-09-18T17:57:01.152Z,2024-09-23T11:05:27.856Z,0
66ec054ed69ba29408d74c54,true,65e87b66cb7a1ff3d9a82406,65d7474a1e6baf67e051c807,2024-09-19T11:04:46.870Z,2024-09-19T11:59:37.573Z,0
66ec0b17d69ba29408d762c3,true,65e87b6acb7a1ff3d9a82536,65d7474a1e6baf67e051c807,2024-09-19T11:29:27.542Z,2024-09-19T11:59:16.113Z,0
66ec0b17d69ba29408d762c5,true,65e87b6acb7a1ff3d9a82526,65d7474a1e6baf67e051c807,2024-09-19T11:29:27.546Z,2024-09-19T11:59:16.109Z,0
66ec15dbd69ba29408d78d0e,true,65e87b68cb7a1ff3d9a8245c,65d7474a1e6baf67e051c807,2024-09-19T12:15:23.274Z,2024-09-19T12:40:20.854Z,0
66ec5d73d69ba29408d8b367,true,65e87b6bcb7a1ff3d9a82560,65d354090148a75f36826a6f,2024-09-19T17:20:51.314Z,2024-09-23T11:05:27.858Z,0
66ec5d73d69ba29408d8b36a,true,65e87b6bcb7a1ff3d9a82562,65d354090148a75f36826a6f,2024-09-19T17:20:51.690Z,2024-09-23T11:05:27.852Z,0
66ec7777d69ba29408d9100a,true,65e87b68cb7a1ff3d9a8245c,65d354090148a75f36826a6f,2024-09-19T19:11:51.340Z,2024-09-19T19:43:16.559Z,0
66ed5683d69ba29408d97e99,true,66bb9736d2f65f69d1a424be,65d7474a1e6baf67e051c807,2024-09-20T11:03:31.170Z,2024-09-25T13:20:05.070Z,0
66f14c11d69ba29408da6b72,true,65e87b67cb7a1ff3d9a82442,65d7474a1e6baf67e051c807,2024-09-23T11:08:01.464Z,2024-09-23T11:08:33.963Z,0
66f2f4ec5ba08fb3b6cc61fc,true,66853fe4644aafff5a10a073,65d354300148a75f36826aab,2024-09-24T17:20:44.450Z,2024-09-30T11:13:40.142Z,0
66f314685ba08fb3b6cd1b84,true,65e87b69cb7a1ff3d9a8249e,65d355d1aa745e2e9069b7fc,2024-09-24T19:35:04.282Z,2024-09-30T11:13:46.105Z,0
66f40d995ba08fb3b6cdefbe,true,65e87b68cb7a1ff3d9a8245c,65d355d1aa745e2e9069b7fc,2024-09-25T13:18:17.481Z,2024-09-25T16:06:18.645Z,0
66f56a2d5ba08fb3b6cf96c6,true,65e87b6bcb7a1ff3d9a82562,65d7474a1e6baf67e051c807,2024-09-26T14:05:33.642Z,2024-09-30T11:12:10.276Z,0
66f695345ba08fb3b6d1cfb1,true,66a3f107af9e4dcbc173c125,65d354090148a75f36826a6f,2024-09-27T11:21:24.726Z,2024-10-07T14:25:23.907Z,0
66f6a4515ba08fb3b6d1e449,true,65e87b6acb7a1ff3d9a82528,65d354370148a75f36826aba,2024-09-27T12:25:53.676Z,2024-09-27T19:23:29.647Z,0
66f6a4515ba08fb3b6d1e44b,true,65e87b68cb7a1ff3d9a8245a,65d354370148a75f36826aba,2024-09-27T12:25:53.677Z,2024-09-27T16:08:27.359Z,0
66f6b4c45ba08fb3b6d208de,true,66bb9736d2f65f69d1a424be,65d7474a1e6baf67e051c807,2024-09-27T13:36:04.430Z,2024-09-30T11:12:10.275Z,0
66fa9d495145464d10e57c33,true,65e87b6acb7a1ff3d9a82534,65d355d1aa745e2e9069b7fc,2024-09-30T12:44:57.958Z,2024-09-30T13:15:39.261Z,0
66fa9d755145464d10e57c77,true,65e87b67cb7a1ff3d9a82446,66abd5bfa96442f0cb3ed883,2024-09-30T12:45:41.608Z,2024-09-30T14:08:48.357Z,0
66fa9d755145464d10e57c79,true,65e87b66cb7a1ff3d9a823fe,66abd5bfa96442f0cb3ed883,2024-09-30T12:45:41.633Z,2024-09-30T14:08:48.360Z,0
66fa9d755145464d10e57c7b,true,65e87b6acb7a1ff3d9a8250c,66abd5bfa96442f0cb3ed883,2024-09-30T12:45:41.652Z,2024-09-30T13:15:39.259Z,0
66faa0395145464d10e5832d,true,65e87b6acb7a1ff3d9a82508,66abd5bfa96442f0cb3ed883,2024-09-30T12:57:29.894Z,2024-09-30T13:15:39.261Z,0
66faa0395145464d10e5832f,true,65e87b67cb7a1ff3d9a8243a,66abd5bfa96442f0cb3ed883,2024-09-30T12:57:29.896Z,2024-09-30T13:15:39.654Z,0
66fab0c95145464d10e6bf72,true,65e87b6acb7a1ff3d9a82538,65d354370148a75f36826aba,2024-09-30T14:08:09.238Z,2024-09-30T18:34:49.033Z,0
66fbf52c5145464d10ea4c5b,true,65e87b6acb7a1ff3d9a82518,65d354370148a75f36826aba,2024-10-01T13:12:12.190Z,2024-10-01T20:13:42.246Z,0
66fc05685145464d10eaac9a,true,65e87b66cb7a1ff3d9a82406,66abd5bfa96442f0cb3ed883,2024-10-01T14:21:28.210Z,2024-10-01T15:00:36.938Z,0
66fc08cb5145464d10eabddf,true,66bde2e3e00fb7aa5251c591,66abd5bfa96442f0cb3ed883,2024-10-01T14:35:55.113Z,2024-10-01T15:00:36.936Z,0
66fc08cc5145464d10eabded,true,65e87b6bcb7a1ff3d9a82560,66abd5bfa96442f0cb3ed883,2024-10-01T14:35:56.431Z,2024-10-01T15:00:36.945Z,0
66fc0e575145464d10ead8a3,true,66853fe4644aafff5a10a073,65d354320148a75f36826ab0,2024-10-01T14:59:35.656Z,2024-10-04T20:57:11.139Z,0
66fc52f15145464d10eca4d0,true,65e87b68cb7a1ff3d9a82450,65d7474a1e6baf67e051c807,2024-10-01T19:52:17.509Z,2024-10-01T20:13:11.213Z,0
66fc52f15145464d10eca4d2,true,65e87b66cb7a1ff3d9a823d0,65d7474a1e6baf67e051c807,2024-10-01T19:52:17.537Z,2024-10-01T20:13:11.223Z,0
66fd22155145464d10ed2484,true,65e87b66cb7a1ff3d9a823f2,65d355d1aa745e2e9069b7fc,2024-10-02T10:36:05.700Z,2024-10-02T20:19:01.143Z,0
66fd258d5145464d10ed37eb,true,668be64ebde8fadf67469f3f,65df406b30ae123eed738a44,2024-10-02T10:50:53.974Z,2024-10-08T19:39:54.159Z,0
66fd25e35145464d10ed3840,true,65e87b66cb7a1ff3d9a823fe,65d354090148a75f36826a6f,2024-10-02T10:52:19.085Z,2024-10-02T11:28:20.744Z,0
66fd2a6c5145464d10ed435e,true,65e87b66cb7a1ff3d9a823ee,65d354090148a75f36826a6f,2024-10-02T11:11:40.012Z,2024-10-02T11:28:20.743Z,0
66fd2b465145464d10ed43b6,true,65e87b6acb7a1ff3d9a8252e,65d354090148a75f36826a6f,2024-10-02T11:15:18.178Z,2024-10-02T11:28:20.764Z,0
66fd2b475145464d10ed43c5,true,65e87b6acb7a1ff3d9a8252c,65d354090148a75f36826a6f,2024-10-02T11:15:19.075Z,2024-10-02T11:28:20.834Z,0
66fd2eb75145464d10ed5e3c,true,65e87b66cb7a1ff3d9a823d0,65d355c2aa745e2e9069b7ee,2024-10-02T11:29:59.333Z,2024-10-07T14:25:23.905Z,0
66fd2eb75145464d10ed5e3e,true,66bb9736d2f65f69d1a424be,65d355c2aa745e2e9069b7ee,2024-10-02T11:29:59.337Z,2024-10-07T14:23:55.462Z,0
66fd3a135145464d10ed9804,true,65e87b6acb7a1ff3d9a82528,65d354370148a75f36826aba,2024-10-02T12:18:27.775Z,2024-10-02T17:51:11.764Z,0
