_id,type,quantity,item,employee,createdAt,updatedAt,__v
6660459503c6787933013177,false,1,65e87b68cb7a1ff3d9a82470,65d355d1aa745e2e9069b7fc,2024-06-05T11:01:41.404Z,2024-06-05T11:01:41.404Z,0
666045fd03c6787933013196,false,4,65e87b6ccb7a1ff3d9a82594,65d47f7f8dc91af0429e2c83,2024-06-05T11:03:25.841Z,2024-06-05T11:03:25.841Z,0
666053d003c6787933013ba6,false,12,65e87b68cb7a1ff3d9a82460,65d7474a1e6baf67e051c807,2024-06-05T12:02:24.749Z,2024-06-05T12:02:24.749Z,0
6660634803c678793301502d,false,2,65e87b68cb7a1ff3d9a82470,65d354300148a75f36826aab,2024-06-05T13:08:24.693Z,2024-06-05T13:08:24.693Z,0
6660634803c678793301502f,false,2,65e87b68cb7a1ff3d9a82472,65d354300148a75f36826aab,2024-06-05T13:08:24.699Z,2024-06-05T13:08:24.699Z,0
6660639203c6787933015078,false,3,65e87b6ccb7a1ff3d9a82596,65d354220148a75f36826a94,2024-06-05T13:09:38.081Z,2024-06-05T13:09:38.081Z,0
6660639203c678793301507b,false,2,65e87b6ccb7a1ff3d9a82594,65d354220148a75f36826a94,2024-06-05T13:09:38.278Z,2024-06-05T13:09:38.278Z,0
66606af503c67879330156d9,false,1,65e87b69cb7a1ff3d9a824c0,65d354300148a75f36826aab,2024-06-05T13:41:09.074Z,2024-06-05T13:41:09.074Z,0
66606af503c67879330156db,false,1,65e87b6ccb7a1ff3d9a82594,65d354300148a75f36826aab,2024-06-05T13:41:09.083Z,2024-06-05T13:41:09.083Z,0
666073c303c6787933015db9,false,2,665dbc10630dded4026d9e64,65d47f7f8dc91af0429e2c83,2024-06-05T14:18:43.900Z,2024-06-05T14:18:43.900Z,0
666073c403c6787933015dbb,false,2,65e87b6ccb7a1ff3d9a82594,65d354300148a75f36826aab,2024-06-05T14:18:44.071Z,2024-06-05T14:18:44.071Z,0
666073e603c6787933015ddc,false,12,65e87b69cb7a1ff3d9a824ca,665ee80af998c74f4805f59b,2024-06-05T14:19:18.078Z,2024-06-05T14:19:18.078Z,0
6660766203c678793301608b,false,1,665dbc10630dded4026d9e64,65d47f7f8dc91af0429e2c83,2024-06-05T14:29:54.311Z,2024-06-05T14:29:54.311Z,0
666091a603c678793301771b,false,1,6620073ab18ad27a975a662b,65d47f7f8dc91af0429e2c83,2024-06-05T16:26:14.156Z,2024-06-05T16:26:14.156Z,0
666091a603c678793301771d,false,1,65ea107388af5449465bf514,65d47f7f8dc91af0429e2c83,2024-06-05T16:26:14.160Z,2024-06-05T16:26:14.160Z,0
6660949803c6787933017c3d,false,1,65e87b69cb7a1ff3d9a824c0,65d354200148a75f36826a8f,2024-06-05T16:38:48.616Z,2024-06-05T16:38:48.616Z,0
666094a103c6787933017c61,false,1,65e87b68cb7a1ff3d9a82472,65d3541b0148a75f36826a8a,2024-06-05T16:38:57.015Z,2024-06-05T16:38:57.015Z,0
666094a103c6787933017c63,false,1,65e87b68cb7a1ff3d9a82470,65d3541b0148a75f36826a8a,2024-06-05T16:38:57.017Z,2024-06-05T16:38:57.017Z,0
666098bc03c67879330181a8,false,12,65e87b69cb7a1ff3d9a824ca,65d7474a1e6baf67e051c807,2024-06-05T16:56:28.792Z,2024-06-05T16:56:28.792Z,0
66609ec103c67879330186f3,false,1,65f81f8b21502206e1869fda,65d47f7f8dc91af0429e2c83,2024-06-05T17:22:09.503Z,2024-06-05T17:22:09.503Z,0
66609f3a03c6787933018722,false,2,65d4801aad922a23eb762489,65d47f7f8dc91af0429e2c83,2024-06-05T17:24:10.960Z,2024-06-05T17:24:10.960Z,0
66609f6e03c67879330187db,false,1,65e87b69cb7a1ff3d9a824c0,65d3541b0148a75f36826a8a,2024-06-05T17:25:02.296Z,2024-06-05T17:25:02.296Z,0
6660a30003c6787933018c26,false,2,65e87b68cb7a1ff3d9a82470,65d355d1aa745e2e9069b7fc,2024-06-05T17:40:16.642Z,2024-06-05T17:40:16.642Z,0
6660a30003c6787933018c28,false,2,65e87b68cb7a1ff3d9a82472,65d355d1aa745e2e9069b7fc,2024-06-05T17:40:16.646Z,2024-06-05T17:40:16.646Z,0
6660a35503c6787933018c74,false,1,65eef727447ccdec47ac0b0d,65d47f7f8dc91af0429e2c83,2024-06-05T17:41:41.533Z,2024-06-05T17:41:41.533Z,0
6660b3ce03c6787933019c6f,false,1,65eef6bea888e47e817333ef,65d47f7f8dc91af0429e2c83,2024-06-05T18:51:58.152Z,2024-06-05T18:51:58.152Z,0
6660b3ce03c6787933019c72,false,1,65d4801aad922a23eb762489,65d47f7f8dc91af0429e2c83,2024-06-05T18:51:58.338Z,2024-06-05T18:51:58.338Z,0
6660b9de03c678793301a000,false,2,65e87b6ccb7a1ff3d9a82596,65d355d1aa745e2e9069b7fc,2024-06-05T19:17:50.939Z,2024-06-05T19:17:50.939Z,0
6660bccb03c678793301a17b,false,1,65f81f8b21502206e1869fda,65d47f7f8dc91af0429e2c83,2024-06-05T19:30:19.038Z,2024-06-05T19:30:19.038Z,0
6660be4303c678793301a33a,false,3,65e87b6ccb7a1ff3d9a82594,65d354300148a75f36826aab,2024-06-05T19:36:35.987Z,2024-06-05T19:36:35.987Z,0
6660c39c29953840aa6d936e,false,3,65e87b6ccb7a1ff3d9a82594,65d355d1aa745e2e9069b7fc,2024-06-05T19:59:24.745Z,2024-06-05T19:59:24.745Z,0
6660c41529953840aa6d94a5,false,2,65e87b6ccb7a1ff3d9a82596,65d354300148a75f36826aab,2024-06-05T20:01:25.195Z,2024-06-05T20:01:25.195Z,0
6660ca3a29953840aa6d97e4,false,1,65e87b6ccb7a1ff3d9a82594,65d3541b0148a75f36826a8a,2024-06-05T20:27:38.959Z,2024-06-05T20:27:38.959Z,0
6660d08529953840aa6d9d22,false,2,65e87b6ccb7a1ff3d9a82596,65d355d1aa745e2e9069b7fc,2024-06-05T20:54:29.029Z,2024-06-05T20:54:29.029Z,0
6660d08529953840aa6d9d24,false,1,65e87b69cb7a1ff3d9a824c0,65d355d1aa745e2e9069b7fc,2024-06-05T20:54:29.189Z,2024-06-05T20:54:29.189Z,0
6660d53929953840aa6da1f8,false,3,65e87b6ccb7a1ff3d9a82594,65d354300148a75f36826aab,2024-06-05T21:14:33.551Z,2024-06-05T21:14:33.551Z,0
6661988429953840aa6db64f,false,12,65e87b69cb7a1ff3d9a824ca,65d355c2aa745e2e9069b7ee,2024-06-06T11:07:48.625Z,2024-06-06T11:07:48.625Z,0
6661a3f029953840aa6dc29c,false,1,65e87b6acb7a1ff3d9a824fa,65d354320148a75f36826ab0,2024-06-06T11:56:32.562Z,2024-06-06T11:56:32.562Z,0
6661b7cb29953840aa6dd49c,false,36,65e87b6acb7a1ff3d9a824f8,65d3542d0148a75f36826aa6,2024-06-06T13:21:15.136Z,2024-06-06T13:21:15.136Z,0
6661b7d529953840aa6dd4ba,false,1,65e87b6acb7a1ff3d9a824fc,65d47f7f8dc91af0429e2c83,2024-06-06T13:21:25.993Z,2024-06-06T13:21:25.993Z,0
6661c5b529953840aa6de16e,false,1,65e87b69cb7a1ff3d9a824c8,65d354240148a75f36826a99,2024-06-06T14:20:37.123Z,2024-06-06T14:20:37.123Z,0
6661c5b529953840aa6de170,false,3,65e87b6ccb7a1ff3d9a82594,65d354240148a75f36826a99,2024-06-06T14:20:37.292Z,2024-06-06T14:20:37.292Z,0
6661c9b729953840aa6de55d,false,1,65e87b69cb7a1ff3d9a824da,65d47f7f8dc91af0429e2c83,2024-06-06T14:37:43.551Z,2024-06-06T14:37:43.551Z,0
6661c9b729953840aa6de55f,false,1,65e87b69cb7a1ff3d9a824ea,65d47f7f8dc91af0429e2c83,2024-06-06T14:37:43.555Z,2024-06-06T14:37:43.555Z,0
6661df2d29953840aa6df661,false,1,65e87b6acb7a1ff3d9a824ec,65d354320148a75f36826ab0,2024-06-06T16:09:17.904Z,2024-06-06T16:09:17.904Z,0
6661df2e29953840aa6df665,false,1,65e87b6ccb7a1ff3d9a82594,65d354320148a75f36826ab0,2024-06-06T16:09:18.097Z,2024-06-06T16:09:18.097Z,0
6661df2e29953840aa6df667,false,1,65e87b69cb7a1ff3d9a824c0,65d354320148a75f36826ab0,2024-06-06T16:09:18.197Z,2024-06-06T16:09:18.197Z,0
6661e17729953840aa6df7ac,false,5,65e87b68cb7a1ff3d9a82492,65d3542b0148a75f36826aa1,2024-06-06T16:19:03.138Z,2024-06-06T16:19:03.138Z,0
6661f1e429953840aa6e0549,false,1,65e87b6ccb7a1ff3d9a82594,65d354300148a75f36826aab,2024-06-06T17:29:08.289Z,2024-06-06T17:29:08.289Z,0
6661f21429953840aa6e056a,false,1,65e87b69cb7a1ff3d9a824e4,65d47f7f8dc91af0429e2c83,2024-06-06T17:29:56.002Z,2024-06-06T17:29:56.002Z,0
6661f5bc29953840aa6e0a01,false,12,65e87b68cb7a1ff3d9a82460,65d3542b0148a75f36826aa1,2024-06-06T17:45:32.929Z,2024-06-06T17:45:32.929Z,0
6661f5bc29953840aa6e0a03,false,2,65e87b68cb7a1ff3d9a82490,65d3542b0148a75f36826aa1,2024-06-06T17:45:32.933Z,2024-06-06T17:45:32.933Z,0
666200fe29953840aa6e1218,false,36,65e87b6acb7a1ff3d9a824f8,65d353fe0148a75f36826a64,2024-06-06T18:33:34.614Z,2024-06-06T18:33:34.614Z,0
6662110f29953840aa6e217e,false,1,65e87b69cb7a1ff3d9a824c0,65d3541b0148a75f36826a8a,2024-06-06T19:42:07.121Z,2024-06-06T19:42:07.121Z,0
6662110f29953840aa6e2180,false,1,65e87b6ccb7a1ff3d9a82594,65d3541b0148a75f36826a8a,2024-06-06T19:42:07.141Z,2024-06-06T19:42:07.141Z,0
6662171229953840aa6e2797,false,1,65e87b6ccb7a1ff3d9a82596,65d354320148a75f36826ab0,2024-06-06T20:07:46.251Z,2024-06-06T20:07:46.251Z,0
6662171229953840aa6e279a,false,1,65e87b69cb7a1ff3d9a824c0,65d354320148a75f36826ab0,2024-06-06T20:07:46.413Z,2024-06-06T20:07:46.413Z,0
6662171229953840aa6e279c,false,1,65e87b6ccb7a1ff3d9a82594,65d354320148a75f36826ab0,2024-06-06T20:07:46.453Z,2024-06-06T20:07:46.453Z,0
6662173929953840aa6e284f,false,1,65e87b68cb7a1ff3d9a82492,65d3542b0148a75f36826aa1,2024-06-06T20:08:25.730Z,2024-06-06T20:08:25.730Z,0
6662178729953840aa6e2886,false,1,65e87b6acb7a1ff3d9a824ec,65d354200148a75f36826a8f,2024-06-06T20:09:43.282Z,2024-06-06T20:09:43.282Z,0
6662fc0629953840aa6e51b6,false,1,65d4801aad922a23eb762489,65d47f7f8dc91af0429e2c83,2024-06-07T12:24:38.316Z,2024-06-07T12:24:38.316Z,0
6662fc2629953840aa6e51cf,false,1,65e87b68cb7a1ff3d9a82452,65df406b30ae123eed738a44,2024-06-07T12:25:10.428Z,2024-06-07T12:25:10.428Z,0
66633d2d29953840aa6e88da,false,2,65d4801aad922a23eb762489,65d47f7f8dc91af0429e2c83,2024-06-07T17:02:37.936Z,2024-06-07T17:02:37.936Z,0
6663477a29953840aa6e9172,false,1,65e87b69cb7a1ff3d9a824dc,65d47f7f8dc91af0429e2c83,2024-06-07T17:46:34.649Z,2024-06-07T17:46:34.649Z,0
6663477a29953840aa6e9175,false,2,65d4801aad922a23eb762489,65d47f7f8dc91af0429e2c83,2024-06-07T17:46:34.837Z,2024-06-07T17:46:34.837Z,0
66634a0229953840aa6e936d,false,1,665dbc10630dded4026d9e64,65d47f7f8dc91af0429e2c83,2024-06-07T17:57:22.714Z,2024-06-07T17:57:22.714Z,0
66634a2529953840aa6e9388,false,1,65e87b6ccb7a1ff3d9a82594,65d354300148a75f36826aab,2024-06-07T17:57:57.585Z,2024-06-07T17:57:57.585Z,0
66634ac229953840aa6e93a1,false,2,65e87b6acb7a1ff3d9a824fa,65d354320148a75f36826ab0,2024-06-07T18:00:34.482Z,2024-06-07T18:00:34.482Z,0
6663542a29953840aa6e9c34,false,1,65e87b69cb7a1ff3d9a824d0,65d47f7f8dc91af0429e2c83,2024-06-07T18:40:42.874Z,2024-06-07T18:40:42.874Z,0
6663542b29953840aa6e9c36,false,1,65d4801aad922a23eb762489,65d47f7f8dc91af0429e2c83,2024-06-07T18:40:43.039Z,2024-06-07T18:40:43.039Z,0
6663546829953840aa6e9c55,false,6,65e87b69cb7a1ff3d9a824c0,65d353fe0148a75f36826a64,2024-06-07T18:41:44.424Z,2024-06-07T18:41:44.424Z,0
666355a629953840aa6e9db2,false,36,65e87b6acb7a1ff3d9a824f8,65d7474a1e6baf67e051c807,2024-06-07T18:47:02.675Z,2024-06-07T18:47:02.675Z,0
66635bfa29953840aa6ea1ad,false,1,65e87b6acb7a1ff3d9a824ec,65d354320148a75f36826ab0,2024-06-07T19:14:02.667Z,2024-06-07T19:14:02.667Z,0
66635bfa29953840aa6ea1af,false,1,65e87b69cb7a1ff3d9a824c0,65d354320148a75f36826ab0,2024-06-07T19:14:02.836Z,2024-06-07T19:14:02.836Z,0
6663627029953840aa6ea866,false,1,65e87b6acb7a1ff3d9a824ec,65d354200148a75f36826a8f,2024-06-07T19:41:36.243Z,2024-06-07T19:41:36.243Z,0
6663627029953840aa6ea869,false,2,65e87b6ccb7a1ff3d9a82594,65d354200148a75f36826a8f,2024-06-07T19:41:36.436Z,2024-06-07T19:41:36.436Z,0
66636f3029953840aa6eb298,false,2,65e87b6ccb7a1ff3d9a82594,65d354090148a75f36826a6f,2024-06-07T20:36:00.761Z,2024-06-07T20:36:00.761Z,0
6663763029953840aa6eb6f1,false,1,65e87b6acb7a1ff3d9a824ec,65d354220148a75f36826a94,2024-06-07T21:05:52.525Z,2024-06-07T21:05:52.525Z,0
6666d2fa29953840aa6ecfc4,false,50,65e87b6acb7a1ff3d9a82502,65d47f7f8dc91af0429e2c83,2024-06-10T10:18:34.294Z,2024-06-10T10:18:34.294Z,0
6666d30429953840aa6ecfea,true,200,65e87b6acb7a1ff3d9a82502,65d47f7f8dc91af0429e2c83,2024-06-10T10:18:44.597Z,2024-06-10T10:18:44.597Z,0
6666f64f29953840aa6ef0f7,false,1,65e87b68cb7a1ff3d9a82450,65d354090148a75f36826a6f,2024-06-10T12:49:19.120Z,2024-06-10T12:49:19.120Z,0
6666f81e29953840aa6ef1ee,false,3,65e87b6acb7a1ff3d9a824fa,65d354190148a75f36826a85,2024-06-10T12:57:02.057Z,2024-06-10T12:57:02.057Z,0
6667045829953840aa6efecf,false,2,660da6d11da388a666db73f6,65d47f7f8dc91af0429e2c83,2024-06-10T13:49:12.369Z,2024-06-10T13:49:12.369Z,0
6667046129953840aa6efeee,true,4,660da6d11da388a666db73f6,65d47f7f8dc91af0429e2c83,2024-06-10T13:49:21.595Z,2024-06-10T13:49:21.595Z,0
666706ed29953840aa6f035f,true,2,65f81fd221502206e1869fde,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.479Z,2024-06-10T14:00:13.479Z,0
666706ed29953840aa6f0361,true,1,65f8200421502206e1869fe2,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.482Z,2024-06-10T14:00:13.482Z,0
666706ed29953840aa6f0363,true,16,65ea105788af5449465bf510,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.484Z,2024-06-10T14:00:13.484Z,0
666706ed29953840aa6f0365,true,2,65ea0c76caee68804da3dfb8,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.488Z,2024-06-10T14:00:13.488Z,0
666706ed29953840aa6f0367,true,4,65ea0352ccec707705049770,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.490Z,2024-06-10T14:00:13.490Z,0
666706ed29953840aa6f036c,true,2,662a7ee84c5f2c4dd5549aa4,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.494Z,2024-06-10T14:00:13.494Z,0
666706ed29953840aa6f036e,true,1,65f8204821502206e1869fe6,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.495Z,2024-06-10T14:00:13.495Z,0
666706ed29953840aa6f0370,true,2,65ea02c3fd35a7ec8989460d,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.497Z,2024-06-10T14:00:13.497Z,0
666706ed29953840aa6f0372,true,1,664b9f39141b36233cc1905c,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.500Z,2024-06-10T14:00:13.500Z,0
666706ed29953840aa6f0374,true,2,65f8213606bf9ed72aefbd4f,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.501Z,2024-06-10T14:00:13.501Z,0
666706ed29953840aa6f0376,true,1,65ea0450e3fddb288cb30d8b,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.507Z,2024-06-10T14:00:13.507Z,0
666706ed29953840aa6f037f,true,1,65ea0fba88af5449465bf50c,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.818Z,2024-06-10T14:00:13.818Z,0
666706ed29953840aa6f0381,true,1,65ea01b0ccec70770504976a,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.820Z,2024-06-10T14:00:13.820Z,0
666706ed29953840aa6f0383,true,1,65ea0e5788af5449465bf4f0,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.821Z,2024-06-10T14:00:13.821Z,0
666706ed29953840aa6f0385,true,2,664ba047141b36233cc19120,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.826Z,2024-06-10T14:00:13.826Z,0
666706ed29953840aa6f0387,true,1,664b9f69141b36233cc19071,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.848Z,2024-06-10T14:00:13.848Z,0
666706ed29953840aa6f0389,true,4,65ea0d7b88af5449465bf4e4,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.850Z,2024-06-10T14:00:13.850Z,0
666706ed29953840aa6f038b,true,2,664b9fcc141b36233cc19115,65d47f7f8dc91af0429e2c83,2024-06-10T14:00:13.851Z,2024-06-10T14:00:13.851Z,0
6667072229953840aa6f040d,true,1,65ea0e5788af5449465bf4f0,65d47f7f8dc91af0429e2c83,2024-06-10T14:01:06.546Z,2024-06-10T14:01:06.546Z,0
666731e2f215401c54c99b35,false,1,65e87b6acb7a1ff3d9a824fa,65d355d1aa745e2e9069b7fc,2024-06-10T17:03:30.609Z,2024-06-10T17:03:30.609Z,0
66673595f215401c54c99f03,false,1,65ea0d1f88af5449465bf4dc,65d47f7f8dc91af0429e2c83,2024-06-10T17:19:17.154Z,2024-06-10T17:19:17.154Z,0
66673595f215401c54c99f05,false,1,65ea105788af5449465bf510,65d47f7f8dc91af0429e2c83,2024-06-10T17:19:17.157Z,2024-06-10T17:19:17.157Z,0
66673805f215401c54c9a101,false,1,65e87b68cb7a1ff3d9a82482,65d354300148a75f36826aab,2024-06-10T17:29:41.049Z,2024-06-10T17:29:41.049Z,0
6667398cf215401c54c9a14d,false,1,65e87b6acb7a1ff3d9a824ec,65d3541b0148a75f36826a8a,2024-06-10T17:36:12.882Z,2024-06-10T17:36:12.882Z,0
6667398df215401c54c9a151,false,2,65e87b6ccb7a1ff3d9a82594,65d3541b0148a75f36826a8a,2024-06-10T17:36:13.079Z,2024-06-10T17:36:13.079Z,0
6667398df215401c54c9a153,false,1,65e87b69cb7a1ff3d9a824c0,65d3541b0148a75f36826a8a,2024-06-10T17:36:13.163Z,2024-06-10T17:36:13.163Z,0
66673faaf215401c54c9a755,false,12,65e87b69cb7a1ff3d9a824ca,65d354220148a75f36826a94,2024-06-10T18:02:18.790Z,2024-06-10T18:02:18.790Z,0
66674195f215401c54c9a859,false,36,65e87b6acb7a1ff3d9a824f8,65d355d1aa745e2e9069b7fc,2024-06-10T18:10:29.327Z,2024-06-10T18:10:29.327Z,0
66674ebcf215401c54c9ba86,false,3,65e87b69cb7a1ff3d9a824b2,65d355c2aa745e2e9069b7ee,2024-06-10T19:06:36.208Z,2024-06-10T19:06:36.208Z,0
66674ee2f215401c54c9bac6,false,2,65e87b6acb7a1ff3d9a824f4,65d354200148a75f36826a8f,2024-06-10T19:07:14.187Z,2024-06-10T19:07:14.187Z,0
66674ee2f215401c54c9bac8,false,2,65e87b69cb7a1ff3d9a824c6,65d354200148a75f36826a8f,2024-06-10T19:07:14.191Z,2024-06-10T19:07:14.191Z,0
66675056f215401c54c9bc0d,false,1,65e87b69cb7a1ff3d9a824c4,65d354220148a75f36826a94,2024-06-10T19:13:26.591Z,2024-06-10T19:13:26.591Z,0
66675137f215401c54c9bc29,false,1,65e87b68cb7a1ff3d9a82494,65d354220148a75f36826a94,2024-06-10T19:17:11.574Z,2024-06-10T19:17:11.574Z,0
66675147f215401c54c9bc52,false,1,65e87b69cb7a1ff3d9a824c6,65d354090148a75f36826a6f,2024-06-10T19:17:27.018Z,2024-06-10T19:17:27.018Z,0
66675150f215401c54c9bc73,false,1,65e87b69cb7a1ff3d9a824c2,65d354090148a75f36826a6f,2024-06-10T19:17:36.138Z,2024-06-10T19:17:36.138Z,0
6667531df215401c54c9bd39,false,1,65e87b6acb7a1ff3d9a824fa,65d354200148a75f36826a8f,2024-06-10T19:25:17.248Z,2024-06-10T19:25:17.248Z,0
666757c8f215401c54c9c068,false,1,65e9ffd93766f39fe76fb94d,65d47f7f8dc91af0429e2c83,2024-06-10T19:45:12.124Z,2024-06-10T19:45:12.124Z,0
666757c8f215401c54c9c06b,false,1,65d4801aad922a23eb762489,65d47f7f8dc91af0429e2c83,2024-06-10T19:45:12.315Z,2024-06-10T19:45:12.315Z,0
66675b993317ccd52dcf03f9,false,1,65e87b68cb7a1ff3d9a82490,65d3542b0148a75f36826aa1,2024-06-10T20:01:29.434Z,2024-06-10T20:01:29.434Z,0
66682e522ba950172d80efeb,false,12,65e87b69cb7a1ff3d9a824ca,665ee80af998c74f4805f59b,2024-06-11T11:00:34.465Z,2024-06-11T11:00:34.465Z,0
66682e742ba950172d80f014,false,12,65e87b69cb7a1ff3d9a824ca,65d354090148a75f36826a6f,2024-06-11T11:01:08.230Z,2024-06-11T11:01:08.230Z,0
666830ae2ba950172d80f193,false,1,65e87b68cb7a1ff3d9a8247e,65d3542b0148a75f36826aa1,2024-06-11T11:10:38.014Z,2024-06-11T11:10:38.014Z,0
66685b2e2ba950172d811a02,false,1,65e87b69cb7a1ff3d9a824c2,65d353fe0148a75f36826a64,2024-06-11T14:11:58.595Z,2024-06-11T14:11:58.595Z,0
666877b12ba950172d813192,false,2,65d4801aad922a23eb762489,65d47f7f8dc91af0429e2c83,2024-06-11T16:13:37.391Z,2024-06-11T16:13:37.391Z,0
666878d02ba950172d813279,false,1,65e87b69cb7a1ff3d9a824e4,65d47f7f8dc91af0429e2c83,2024-06-11T16:18:24.480Z,2024-06-11T16:18:24.480Z,0
66687f322ba950172d81366f,false,1,65e87b69cb7a1ff3d9a824c2,65d7474a1e6baf67e051c807,2024-06-11T16:45:38.902Z,2024-06-11T16:45:38.902Z,0
66687f332ba950172d813672,false,4,65e87b69cb7a1ff3d9a824c6,65d7474a1e6baf67e051c807,2024-06-11T16:45:39.241Z,2024-06-11T16:45:39.241Z,0
6668813b2ba950172d81398a,false,2,65e87b69cb7a1ff3d9a824c0,65d3541b0148a75f36826a8a,2024-06-11T16:54:19.449Z,2024-06-11T16:54:19.449Z,0
6668813b2ba950172d81398c,false,2,65e87b6ccb7a1ff3d9a82594,65d3541b0148a75f36826a8a,2024-06-11T16:54:19.460Z,2024-06-11T16:54:19.460Z,0
666891272ba950172d8147ed,false,1,65eef6bea888e47e817333ef,65d47f7f8dc91af0429e2c83,2024-06-11T18:02:15.591Z,2024-06-11T18:02:15.591Z,0
6668921a2ba950172d81492e,false,1,65e87b6acb7a1ff3d9a824fa,65d355d1aa745e2e9069b7fc,2024-06-11T18:06:18.930Z,2024-06-11T18:06:18.930Z,0
66689c892ba950172d81519e,false,1,65e87b6acb7a1ff3d9a824ec,65d354320148a75f36826ab0,2024-06-11T18:50:49.111Z,2024-06-11T18:50:49.111Z,0
66689c892ba950172d8151a1,false,2,65e87b6ccb7a1ff3d9a82594,65d354320148a75f36826ab0,2024-06-11T18:50:49.300Z,2024-06-11T18:50:49.300Z,0
66689cbc2ba950172d8151cc,false,1,65e87b6acb7a1ff3d9a824fa,65d355d1aa745e2e9069b7fc,2024-06-11T18:51:40.499Z,2024-06-11T18:51:40.499Z,0
6668b24c2ba950172d8163e7,false,1,65e9ffd93766f39fe76fb94d,65d47f7f8dc91af0429e2c83,2024-06-11T20:23:40.737Z,2024-06-11T20:23:40.737Z,0
6668b3fb2ba950172d816638,false,1,65e87b69cb7a1ff3d9a824c0,65d354300148a75f36826aab,2024-06-11T20:30:51.072Z,2024-06-11T20:30:51.072Z,0
6668b3fb2ba950172d81663a,false,2,65e87b6ccb7a1ff3d9a82594,65d354300148a75f36826aab,2024-06-11T20:30:51.087Z,2024-06-11T20:30:51.087Z,0
666979f82ba950172d8185b9,false,1,65e87b69cb7a1ff3d9a824b2,65d353fe0148a75f36826a64,2024-06-12T10:35:36.262Z,2024-06-12T10:35:36.262Z,0
66697a002ba950172d8185da,false,1,65e87b69cb7a1ff3d9a824b2,65d354190148a75f36826a85,2024-06-12T10:35:44.744Z,2024-06-12T10:35:44.744Z,0
66697a0b2ba950172d8185fb,false,1,65e87b69cb7a1ff3d9a824b2,65d354090148a75f36826a6f,2024-06-12T10:35:55.681Z,2024-06-12T10:35:55.681Z,0
66697b4d2ba950172d818727,false,1,65e87b67cb7a1ff3d9a82434,65d354090148a75f36826a6f,2024-06-12T10:41:17.347Z,2024-06-12T10:41:17.347Z,0
66697b4d2ba950172d818729,false,1,65e87b68cb7a1ff3d9a82494,65d354090148a75f36826a6f,2024-06-12T10:41:17.350Z,2024-06-12T10:41:17.350Z,0
666992262ba950172d81a00a,false,1,65e87b6acb7a1ff3d9a824ec,65d354320148a75f36826ab0,2024-06-12T12:18:46.130Z,2024-06-12T12:18:46.130Z,0
666992262ba950172d81a00c,false,2,65e87b6ccb7a1ff3d9a82594,65d354320148a75f36826ab0,2024-06-12T12:18:46.300Z,2024-06-12T12:18:46.300Z,0
666995af2ba950172d81a3ce,false,1,65e87b67cb7a1ff3d9a82434,65d354190148a75f36826a85,2024-06-12T12:33:51.308Z,2024-06-12T12:33:51.308Z,0
66699f8e2ba950172d81aa50,false,2,65e87b6ccb7a1ff3d9a82594,65d354300148a75f36826aab,2024-06-12T13:15:58.266Z,2024-06-12T13:15:58.266Z,0
6669a4352ba950172d81acef,false,12,65e87b69cb7a1ff3d9a824ca,65d354320148a75f36826ab0,2024-06-12T13:35:49.770Z,2024-06-12T13:35:49.770Z,0
6669b6cf2ba950172d81b7e6,false,1,65e87b69cb7a1ff3d9a824e4,65d47f7f8dc91af0429e2c83,2024-06-12T14:55:11.966Z,2024-06-12T14:55:11.966Z,0
6669b6ef2ba950172d81b804,false,1,65e87b69cb7a1ff3d9a824b2,65d354190148a75f36826a85,2024-06-12T14:55:43.003Z,2024-06-12T14:55:43.003Z,0
6669ddf92ba950172d81d670,false,1,65e87b6acb7a1ff3d9a824ec,65d354320148a75f36826ab0,2024-06-12T17:42:17.531Z,2024-06-12T17:42:17.531Z,0
6669ddf92ba950172d81d672,false,1,65e87b69cb7a1ff3d9a824c0,65d354320148a75f36826ab0,2024-06-12T17:42:17.629Z,2024-06-12T17:42:17.629Z,0
6669ddf92ba950172d81d674,false,2,65e87b6ccb7a1ff3d9a82594,65d354320148a75f36826ab0,2024-06-12T17:42:17.648Z,2024-06-12T17:42:17.648Z,0
6669e5b92ba950172d81dda2,false,12,65e87b69cb7a1ff3d9a824ca,65d7474a1e6baf67e051c807,2024-06-12T18:15:21.716Z,2024-06-12T18:15:21.716Z,0
