_id,serial_number,general_painting,entry_date,term,started_at,finished_at,team,status,brand,__v,comission,observations.annotation,observations._id,files[0].url,files[1].url,files[2].url,files[3].url,files[0].type,files[1].type,files[2].type,files[3].type,description,colors[0],colors[1],colors[2],colors[3],colors[4],colors[5],colors[6],colors[7],colors[8],colors[9],observations.images[0].url,observations.images[1].url,observations.images[2].url,observations.images[3].url,observations.images[4].url,observations.images[5].url,observations.images[6].url,observations.images[7].url,observations.images[8].url,observations.images[9].url,observations.images[10].url,observations.images[0].type,observations.images[1].type,observations.images[2].type,observations.images[3].type,observations.images[4].type,observations.images[5].type,observations.images[6].type,observations.images[7].type,observations.images[8].type,observations.images[9].type,observations.images[10].type,service_order[0].name,service_order[1].name,service_order[2].name,service_order[3].name,service_order[4].name,service_order[5].name,service_order[6].name,service_order[7].name,service_order[0].done,service_order[1].done,service_order[2].done,service_order[3].done,service_order[4].done,service_order[5].done,service_order[6].done,service_order[7].done,service_order[0]._id,service_order[1]._id,service_order[2]._id,service_order[3]._id,service_order[4]._id,service_order[5]._id,service_order[6]._id,service_order[7]._id
66cda4a60ad0ecdcf4773a87,32874,66cc93f00ad0ecdcf475c1fe,2024-08-28,2024-08-28T17:00,2024-08-28 18:08:55,2024-08-29 09:07:52,Equipe 1,Finalizado,664ce3c9141b36233cc1bc3b,0,1,,66cda4a60ad0ecdcf4773a88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LATERAIS E CARENAGENS AZUL,FRENTE E TRASEIRA PRETO BRILHO,,,,,,,true,true,,,,,,,66cda4a60ad0ecdcf4773a89,66cda4a60ad0ecdcf4773a8a,,,,,,
66cda5240ad0ecdcf4773ae8,CH- 060622,,2024-08-23,2024-09-04T17:00,2024-09-02 13:25:53,2024-09-05 17:09:12,Equipe 2,Finalizado,66cda5240ad0ecdcf4773ae4,0,1,,66cda5240ad0ecdcf4773ae9,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Ff66546fa-237d-4e02-83eb-a7937080414c?alt=media&token=44b7a1cb-c408-4b53-935a-90a2d200162f,,,,application/pdf,,,,,663e1c1892ca4877772be04c,65e87bc008339fc2d8061124,66d6f5dd515b5eecdb45c103,664b86da141b36233cc1841f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEROGRAFIA,,,,,,,,true,,,,,,,,66cda5240ad0ecdcf4773aea,,,,,,,
66d0d094ae74912c765a78e9,,6638e607ab924c7b26b64c10,2024-08-26,2024-09-04T17:00,2024-09-02 18:55:55,2024-09-09 14:55:57,Equipe 1,Finalizado,663936901c3f39684ff9c7a0,0,1,,66d0d094ae74912c765a78ea,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fd8704aaa-ff60-43b4-a2e8-dce3c646d960?alt=media&token=52cee1b5-1ca4-46ea-8ff2-62b77fc2cd87,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb07f5fa8-4eda-445f-83cb-08cfd00cb9e8?alt=media&token=2a57984c-3621-4f90-b021-464772878f9d,,,application/pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PINTURA GERAL,LOGOMARCA PADRÃO,,,,,,,true,true,,,,,,,66d0e10eae74912c765a8332,66d0e10eae74912c765a8333,,,,,,
66d1f515ae74912c765aab0b,032688,,2024-08-30,2024-08-30T16:00,2024-08-30 14:01:23,2024-09-01 17:12:51,Equipe 2,Finalizado,66d0cc37ae74912c765a71ff,0,1,,66d1f515ae74912c765aab0c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F37a96928-6995-42c6-94f9-a710945929ef?alt=media&token=fb021f5a-6f7a-4162-9ada-4df5cf41d050,,,,application/pdf,,,,,65e87bbf08339fc2d80610e8,65e87bc008339fc2d806111a,65e87bc008339fc2d8061122,66d1fe17ae74912c765aae27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d1f515ae74912c765aab0d,,,,,,,
66d59fb3515b5eecdb436e1c,31680,65e87bc008339fc2d806110a,2024-09-02,2024-09-04T17:00,2024-09-02 11:12:30,2024-09-06 08:28:58,Equipe 2,Finalizado,66d59fb2515b5eecdb436e18,0,1,,66d59fb3515b5eecdb436e1d,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F35522b8a-cdae-4d99-8bfd-22db001b01e9?alt=media&token=06a7dff5-f87f-4e15-9b07-700ea6c7af40,,,,application/pdf,,,,,66d75fc9515b5eecdb4763fb,65e87bc008339fc2d806110a,6601b2abe1de3c7a09002fb5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d59fb3515b5eecdb436e1e,,,,,,,
66d59fdb515b5eecdb436e7b,32962,,2024-09-03,2024-09-13T17:01,2024-09-16 07:50:24,2024-09-16 07:50:34,Equipe 1,Finalizado,667b08234d69e5f065e0567b,0,1,,66d59fdb515b5eecdb436e7c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F07146625-53fd-4fdf-b7e9-194cc6f0c954?alt=media&token=dd058cea-6c93-496b-8910-38a1a04baaa6,,,,application/pdf,,,,,65e87bc008339fc2d8061124,65e87bbf08339fc2d80610ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d59fdb515b5eecdb436e7d,,,,,,,
66d59feb515b5eecdb436ec7,32963,,2024-09-05,2024-09-05T17:00,2024-09-05 09:56:23,2024-09-05 17:09:21,Equipe 2,Finalizado,667b08234d69e5f065e0567b,0,1,,66d59fdb515b5eecdb436e7c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F07146625-53fd-4fdf-b7e9-194cc6f0c954?alt=media&token=dd058cea-6c93-496b-8910-38a1a04baaa6,,,,application/pdf,,,,,65e87bc008339fc2d8061124,65e87bbf08339fc2d80610ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d59fdb515b5eecdb436e7d,,,,,,,
66d5a04b515b5eecdb436fac,32684,,2024-09-13,2024-09-18T17:00,2024-09-18 09:56:15,2024-09-19 08:12:01,Equipe 1,Finalizado,66d5a04a515b5eecdb436fa7,0,1,,66d5a04b515b5eecdb436fad,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fc004291a-a5af-4f86-86b1-b75f732ebdee?alt=media&token=cef0da1c-b7f6-4642-b48f-e47eaeec8206,,,,application/pdf,,,,,65e87bc008339fc2d8061144,65e87bbf08339fc2d80610e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d5a04b515b5eecdb436fae,,,,,,,
66d5a05a515b5eecdb43706a,32685,,2024-09-13,2024-09-18T17:00,2024-09-18 09:56:16,2024-09-19 08:12:13,Equipe 1,Finalizado,66d5a04a515b5eecdb436fa7,0,1,,66d5a04b515b5eecdb436fad,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fc004291a-a5af-4f86-86b1-b75f732ebdee?alt=media&token=cef0da1c-b7f6-4642-b48f-e47eaeec8206,,,,application/pdf,,,,,65e87bc008339fc2d8061144,65e87bbf08339fc2d80610e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d5a04b515b5eecdb436fae,,,,,,,
66d5a138515b5eecdb43744b,31792,,2024-09-04,2024-09-18T17:00,2024-09-16 16:54:29,2024-09-18 16:40:45,Equipe 1,Finalizado,666718abf215401c54c97c55,0,1,,66d5a138515b5eecdb43744c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fed0cf089-4388-48cd-9bc8-31e662673eb4?alt=media&token=4e1e04d7-070c-4049-aa0f-dd0535b58462,,,,application/pdf,,,,,65e87bc008339fc2d806114e,6603ff9359546f7a22e141c6,65e87bbf08339fc2d80610ec,65e87bc008339fc2d8061152,65e87bc008339fc2d8061150,65e87bc008339fc2d806111e,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d5a138515b5eecdb43744d,,,,,,,
66d5c4b4515b5eecdb43e3d3,32772,,2024-09-02,2024-09-03T17:00,2024-09-02 15:16:22,2024-09-04 14:35:46,Equipe 1,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,66d5c4b4515b5eecdb43e3d4,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d5c4b4515b5eecdb43e3d5,,,,,,,
66d5c4df515b5eecdb43e50f,32773,,2024-09-02,2024-09-03T17:00,2024-09-02 15:16:16,2024-09-04 14:35:47,Equipe 1,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,66d5c4b4515b5eecdb43e3d4,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d5c4b4515b5eecdb43e3d5,,,,,,,
66d726c0515b5eecdb4680d9,32774,,2024-09-02,2024-09-03T17:00,2024-09-03 12:09:52,2024-09-05 08:20:51,Equipe 2,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,66d5c4b4515b5eecdb43e3d4,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d5c4b4515b5eecdb43e3d5,,,,,,,
66d726e9515b5eecdb4684b3,32767,,2024-09-02,2024-09-03T17:00,2024-09-03 12:10:32,2024-09-05 08:20:52,Equipe 2,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,66d5c4b4515b5eecdb43e3d4,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d5c4b4515b5eecdb43e3d5,,,,,,,
66d74a01515b5eecdb46fbc6,,,2024-09-03,2024-09-05T17:00,2024-09-06 09:28:34,2024-09-06 17:13:42,Equipe 2,Finalizado,66d74a01515b5eecdb46fbc3,0,1,,66d74a01515b5eecdb46fbc7,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F48856c88-01ed-4245-bc3a-16e1e88f9e74?alt=media&token=be3dd252-4dfb-49c8-80ac-7e5c3c94d56a,,,,application/pdf,,,,COMPLEMENTO DE LOGOMARCA (UMA LATERAL),65e87bc008339fc2d8061122,65e87bbf08339fc2d80610fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d74a01515b5eecdb46fbc8,,,,,,,
66d74a4d515b5eecdb46fcf8,32463,,2024-09-04,2024-09-06T17:00,2024-09-05 15:03:05,2024-09-09 15:47:14,Equipe 1,Finalizado,6682f4aa4c67be05ec5c26bf,0,1,,66d74a4d515b5eecdb46fcf9,,,,,,,,,,65e87bc008339fc2d8061124,660c54ac5bc09d1be4e9da1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d74a4d515b5eecdb46fcfa,,,,,,,
66d74a87515b5eecdb46fd79,33044,,2024-09-04,2024-09-06T17:00,2024-09-05 10:01:00,2024-09-09 09:09:39,Equipe 1,Finalizado,66d74a86515b5eecdb46fd75,0,1,,66d74a87515b5eecdb46fd7a,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F502a4c1e-778d-48fe-9704-a43915e7baf6?alt=media&token=1b03dc4f-55c2-4e67-81fc-c348427c06d3,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F05057dd8-9e3e-43d2-89a4-6e938751ef76?alt=media&token=766587dc-a02a-49ed-baec-b4cec3c73117,,,application/pdf,application/pdf,,,,6633697093f34bdf46fedc83,65e87bc008339fc2d8061124,66d8a5a9515b5eecdb49d98c,65e87bbf08339fc2d80610e8,65e87bc008339fc2d806114e,65e87bbf08339fc2d80610e0,65e87bc008339fc2d806110e,,,,,,,,,,,,,,,,,,,,,,,,,,PINTURA GERAL,LOGOMARCA PADRÃO,,,,,,,true,true,,,,,,,66d74a87515b5eecdb46fd7b,66d74a87515b5eecdb46fd7c,,,,,,
66d7801e515b5eecdb47be3b,32770,,2024-09-04,2024-09-13T17:00,2024-09-12 08:53:38,2024-09-14 14:10:40,Equipe 2,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,66d7801e515b5eecdb47be3c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,LOGOMARCA PADRÃO,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,PINTURA DAS RODAS,PADRONIZAÇÃO DE CABINE,,,,,,true,true,true,,,,,,66e0489863f404c3c03bdd38,66e0489863f404c3c03bdd39,66e0489863f404c3c03bdd3a,,,,,
66d78033515b5eecdb47be87,32771,,2024-09-09,2024-09-10T17:00,2024-09-09 11:14:49,2024-09-10 15:52:22,Equipe 1,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,66d7801e515b5eecdb47be3c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,LOGOMARCA PADRÃO,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d7801e515b5eecdb47be3d,,,,,,,
66d78047515b5eecdb47bed5,32778,,2024-09-04,2024-09-13T17:00,2024-09-12 08:53:47,2024-09-14 14:10:57,Equipe 2,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,66d7801e515b5eecdb47be3c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,LOGOMARCA PADRÃO,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d7801e515b5eecdb47be3d,,,,,,,
66d84d47515b5eecdb482543,,,2024-09-04,2024-09-04T17:00,2024-09-04 14:33:06,2024-09-05 08:28:16,Equipe 1,Finalizado,67e1a572e29c6b8962f06cc4,0,1,,66d84d47515b5eecdb482544,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F18f9c26f-21ab-4939-ac26-40e52aa32106?alt=media&token=aa5ec6fc-d9c1-49ce-8a9c-84418a7d9f9c,,,,application/pdf,,,,LOGOMARCA PADRÃO,65e87bc008339fc2d8061150,65e87bc008339fc2d8061126,65e87bc008339fc2d8061108,65e87bc008339fc2d806111a,65e87bbf08339fc2d80610e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d84d47515b5eecdb482545,,,,,,,
66d9a90a86b37c023d36b286,32920,,2024-09-05,2024-09-06T17:00,2024-09-05 14:59:55,2024-09-06 20:12:03,Equipe 2,Finalizado,66f173b5d69ba29408db0aa7,0,1,,66d9a90a86b37c023d36b287,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fe268b791-57e6-429e-85af-bd9a86d35a10?alt=media&token=6d22df96-a920-4835-a871-27a5e2cf2b4c,,,,application/pdf,,,,,66cdd37a0ad0ecdcf477529f,66b4c405d29869b042d6b509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PINTURA DAS RODAS EXTERNAS (BRANCO),PADRONIZAÇÃO DE CABINE ,LOGOMARCA PADRÃO,,,,,,true,true,true,,,,,,66d9a90a86b37c023d36b288,66d9a90a86b37c023d36b289,66d9a90a86b37c023d36b28a,,,,,
66deff152dd63f808c21e594,33067,,2024-09-09,2024-09-09T17:00,2024-09-09 11:23:18,2024-09-09 17:32:44,Equipe 2,Finalizado,66deff152dd63f808c21e590,0,1,,66deff152dd63f808c21e595,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F66c84623-0fdd-4cc4-8f39-6f011442bc70?alt=media&token=8e2bc0d3-1e46-4b00-9e34-e61c25abcb79,,,,application/pdf,,,,,65e87bc008339fc2d8061124,65e87bc008339fc2d8061108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66deff152dd63f808c21e596,,,,,,,
66df2f502bcb2a79b92aae99,32516,66c48b94e00fb7aa525883bd,2024-09-09,2024-09-10T17:00,2024-09-09 15:17:29,2024-09-10 14:46:27,Equipe 2,Finalizado,6668b1132ba950172d8160b5,0,1,,66df2f502bcb2a79b92aae98,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb4db26e1-825a-4d06-9fee-1ed32ffeb707?alt=media&token=b779244d-b367-4fb5-9221-d604222a75c0,,,,application/pdf,,,,,663e1c1892ca4877772be04c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PINTURA GERAL,LOGOMARCA PADRÃO,,,,,,,true,true,,,,,,,66df2f502bcb2a79b92aae9a,66e0419263f404c3c03b9f5c,,,,,,
66e0422363f404c3c03baab9,32470,,2024-09-10,2024-09-11T17:00,2024-09-10 15:16:00,2024-09-11 23:14:16,Equipe 1,Finalizado,66e059d663f404c3c03c3404,0,1,,66e0422363f404c3c03baaba,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F8207817d-111c-485d-8ccc-3aaf3a423998?alt=media&token=b642c9f6-9e56-4170-b789-115efaf0da9b,,,,application/pdf,,,,,65e87bc008339fc2d8061124,65e87bc008339fc2d806111a,65e87bc008339fc2d8061118,66e0a6c463f404c3c03d6aef,65e87bbf08339fc2d80610e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66e0422363f404c3c03baabb,,,,,,,
66e044f263f404c3c03bbf0e,32781,,2024-09-04,2024-09-12T12:00,2024-09-11 10:51:39,2024-09-12 11:53:32,Equipe 1,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,66d7801e515b5eecdb47be3c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,LOGOMARCA PADRÃO,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d7801e515b5eecdb47be3d,,,,,,,
66e0450063f404c3c03bbf67,32769,,2024-09-04,2024-09-11T17:00,2024-09-10 14:01:34,2024-09-12 08:10:23,Equipe 2,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,66d7801e515b5eecdb47be3c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,LOGOMARCA PADRÃO,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d7801e515b5eecdb47be3d,,,,,,,
66e0451363f404c3c03bbfc2,32777,,2024-09-09,2024-09-11T17:00,2024-09-10 14:01:19,2024-09-12 08:10:24,Equipe 2,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,66d7801e515b5eecdb47be3c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,LOGOMARCA PADRÃO,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,66d7801e515b5eecdb47be3d,,,,,,,
66e046f263f404c3c03bd83c,CH-73416,66e0471463f404c3c03bd9e7,2024-09-12,2024-09-20T17:00,2024-09-18 11:44:30,2024-09-20 08:38:58,Equipe 1,Finalizado,663936901c3f39684ff9c7a0,0,1,,66e046f263f404c3c03bd83d,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fd8704aaa-ff60-43b4-a2e8-dce3c646d960?alt=media&token=52cee1b5-1ca4-46ea-8ff2-62b77fc2cd87,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb07f5fa8-4eda-445f-83cb-08cfd00cb9e8?alt=media&token=2a57984c-3621-4f90-b021-464772878f9d,,,application/pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PINTURA GERAL,LOGOMARCA PADRÃO,,,,,,,true,true,,,,,,,66e0476763f404c3c03bdb68,66e0476763f404c3c03bdb69,,,,,,
66e0489863f404c3c03bdd36,32921,,2024-09-10,2024-09-12T17:00,2024-09-12 09:33:42,2024-09-14 14:10:09,Equipe 2,Finalizado,66f173b5d69ba29408db0aa7,0,1,,66e0489863f404c3c03bdd37,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fe268b791-57e6-429e-85af-bd9a86d35a10?alt=media&token=6d22df96-a920-4835-a871-27a5e2cf2b4c,,,,application/pdf,,,,,66cdd37a0ad0ecdcf477529f,66b4c405d29869b042d6b509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,PINTURA DAS RODAS,PADRONIZAÇÃO DE CABINE,,,,,,true,true,true,,,,,,66e0489863f404c3c03bdd38,66e0489863f404c3c03bdd39,66e0489863f404c3c03bdd3a,,,,,
66e048d063f404c3c03bdde4,32922,,2024-09-10,2024-09-12T17:00,2024-09-14 14:09:34,2024-09-14 14:10:46,Equipe 2,Finalizado,66f173b5d69ba29408db0aa7,0,1,,66e0489863f404c3c03bdd37,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fe268b791-57e6-429e-85af-bd9a86d35a10?alt=media&token=6d22df96-a920-4835-a871-27a5e2cf2b4c,,,,application/pdf,,,,,66cdd37a0ad0ecdcf477529f,66b4c405d29869b042d6b509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,PINTURA DAS RODAS,PADRONIZAÇÃO DE CABINE,,,,,,true,true,true,,,,,,66e0489863f404c3c03bdd38,66e0489863f404c3c03bdd39,66e0489863f404c3c03bdd3a,,,,,
66e048e163f404c3c03bde52,32923,,2024-09-10,2024-09-11T17:00,2024-09-11 10:01:23,2024-09-12 08:10:43,Equipe 2,Finalizado,66f173b5d69ba29408db0aa7,0,1,,66e0489863f404c3c03bdd37,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fe268b791-57e6-429e-85af-bd9a86d35a10?alt=media&token=6d22df96-a920-4835-a871-27a5e2cf2b4c,,,,application/pdf,,,,,66cdd37a0ad0ecdcf477529f,66b4c405d29869b042d6b509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,PINTURA DAS RODAS,PADRONIZAÇÃO DE CABINE,,,,,,true,true,true,,,,,,66e0489863f404c3c03bdd38,66e0489863f404c3c03bdd39,66e0489863f404c3c03bdd3a,,,,,
